customer_id,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,tech_support,online_security,num_products,senior_citizen,has_partner,has_dependents,churn
CUST01044,40,66.72,2757.3,One year,Bank transfer,DSL,No,No,2,0,No,Yes,No
CUST01045,57,133.7,7800.38,Two year,Bank transfer,DSL,No,Yes,2,1,Yes,No,No
CUST01046,58,101.36,5747.45,Two year,Bank transfer,DSL,Yes,No,1,0,Yes,No,No
CUST01047,16,104.13,1708.29,One year,Credit card,Fiber optic,No,No,2,0,Yes,No,Yes
CUST01048,28,82.32,2246.18,Month-to-month,Electronic check,DSL,Yes,No,2,0,No,Yes,No
CUST01049,1,69.16,70.37,Month-to-month,Electronic check,Fiber optic,No,No,1,1,No,Yes,Yes
CUST01050,41,70.95,2797.99,Two year,Credit card,Fiber optic,Yes,No,1,0,Yes,No,No
CUST01051,48,98.93,4839.93,Two year,Electronic check,Fiber optic,Yes,No,3,1,No,No,Yes
CUST01052,31,97.96,2957.43,One year,Bank transfer,Fiber optic,No,No,1,0,No,No,No
CUST01053,36,77.85,2822.91,One year,Mailed check,Fiber optic,No,Yes,2,1,No,No,No
CUST01054,33,85.27,2721.74,Two year,Electronic check,Fiber optic,No,Yes,1,1,No,No,Yes
CUST01055,33,80.2,2706.4,One year,Electronic check,Fiber optic,No,Yes,1,1,No,No,Yes
CUST01056,23,74.34,1634.74,One year,Mailed check,Fiber optic,Yes,No,1,0,Yes,Yes,No
CUST01057,60,53.75,3117.1,One year,Credit card,No,No internet service,No internet service,1,1,No,No,No
CUST01058,30,128.42,3730.91,Two year,Bank transfer,Fiber optic,Yes,No,2,0,Yes,Yes,No
CUST01059,45,42.62,1829.93,Two year,Bank transfer,DSL,No,No,2,0,No,No,Yes
CUST01060,39,107.51,4295.62,One year,Mailed check,Fiber optic,No,Yes,3,0,No,No,No
CUST01061,45,87.18,4111.78,Two year,Electronic check,Fiber optic,No,Yes,2,1,Yes,No,No
CUST01062,12,33.38,411.71,Month-to-month,Electronic check,No,No internet service,No internet service,1,1,Yes,No,Yes
CUST01063,32,91.71,3040.56,Two year,Mailed check,Fiber optic,No,No,2,1,No,No,No
CUST01064,56,75.48,4018.08,Two year,Electronic check,Fiber optic,No,Yes,2,0,Yes,No,No
CUST01065,24,65.77,1518.16,Month-to-month,Electronic check,DSL,No,No,2,0,No,Yes,Yes
CUST01066,13,140.41,1836.1,Two year,Mailed check,Fiber optic,No,Yes,2,0,Yes,No,No
CUST01067,20,88.86,1862.13,Month-to-month,Mailed check,Fiber optic,No,Yes,2,0,Yes,Yes,No
CUST01068,56,33.66,1915.25,Two year,Electronic check,No,No internet service,No internet service,1,0,No,No,No
CUST01069,53,39.06,2044.12,Two year,Mailed check,No,No internet service,No internet service,2,0,No,Yes,No
CUST01070,68,52.41,3437.77,One year,Mailed check,Fiber optic,No,No,1,0,No,Yes,No
CUST01071,54,51.12,2664.65,One year,Electronic check,No,No internet service,No internet service,2,0,Yes,No,No
CUST01072,34,95.8,3212.5,Month-to-month,Credit card,Fiber optic,Yes,Yes,1,0,No,No,Yes
CUST01073,28,73.46,2100.86,One year,Electronic check,No,No internet service,No internet service,3,0,No,No,No
CUST01074,50,51.45,2452.06,Two year,Credit card,No,No internet service,No internet service,2,0,No,Yes,No
CUST01075,2,82.2,170.19,Month-to-month,Electronic check,DSL,No,Yes,2,1,No,No,Yes
CUST01076,26,115.59,3138.04,Month-to-month,Credit card,Fiber optic,Yes,No,3,0,No,Yes,Yes
CUST01077,51,91.91,4869.66,Month-to-month,Electronic check,Fiber optic,No,No,3,0,Yes,No,Yes
CUST01078,47,97.68,4780.58,Two year,Bank transfer,DSL,Yes,Yes,2,0,Yes,No,No
CUST01079,26,43.32,1071.73,One year,Mailed check,DSL,No,No,1,0,No,No,No
CUST01080,61,74.85,4784.0,Month-to-month,Bank transfer,No,No internet service,No internet service,3,1,Yes,No,Yes
CUST01081,23,101.26,2297.85,One year,Mailed check,No,No internet service,No internet service,2,1,No,No,No
CUST01082,37,70.72,2713.27,Month-to-month,Electronic check,No,No internet service,No internet service,2,0,Yes,No,No
CUST01083,41,63.1,2506.07,Two year,Bank transfer,No,No internet service,No internet service,3,0,No,No,No
CUST01084,52,58.67,3034.53,Two year,Electronic check,No,No internet service,No internet service,1,1,No,No,Yes
CUST01085,49,47.27,2210.65,Two year,Credit card,DSL,No,No,1,1,Yes,No,No
CUST01086,27,104.77,2698.69,Two year,Electronic check,DSL,No,Yes,2,0,Yes,Yes,No
CUST01087,6,71.35,447.08,One year,Mailed check,DSL,No,No,3,0,Yes,No,No
CUST01088,66,54.77,3727.1,Two year,Bank transfer,DSL,No,No,2,0,No,No,No
CUST01089,24,53.91,1297.7,One year,Mailed check,DSL,No,No,2,1,No,No,No
CUST01090,38,97.82,3726.62,One year,Electronic check,Fiber optic,Yes,No,2,0,Yes,Yes,No
CUST01091,28,43.94,1260.92,Month-to-month,Bank transfer,No,No internet service,No internet service,2,1,No,Yes,Yes
CUST01092,28,101.75,2803.89,One year,Bank transfer,No,No internet service,No internet service,3,0,Yes,No,No
CUST01093,66,57.03,3862.55,Two year,Credit card,Fiber optic,No,No,1,0,Yes,No,No
CUST01094,61,46.35,2823.11,One year,Mailed check,No,No internet service,No internet service,2,0,No,Yes,No
CUST01095,46,93.77,4372.91,One year,Mailed check,Fiber optic,No,No,3,0,Yes,No,Yes
CUST01096,69,136.5,9856.3,Two year,Mailed check,No,No internet service,No internet service,2,0,Yes,No,No
CUST01097,43,117.87,5053.87,One year,Electronic check,Fiber optic,No,No,1,0,Yes,No,No
CUST01098,59,127.76,7476.33,Two year,Bank transfer,DSL,No,No,1,0,Yes,Yes,No
CUST01099,2,50.77,105.66,Two year,Electronic check,No,No internet service,No internet service,3,1,Yes,Yes,Yes
CUST01100,15,61.95,966.66,One year,Mailed check,Fiber optic,No,No,1,0,Yes,No,No
CUST01101,37,66.48,2580.88,Two year,Mailed check,Fiber optic,No,Yes,1,0,No,Yes,No
CUST01102,71,93.3,6657.99,Two year,Bank transfer,Fiber optic,Yes,No,1,1,Yes,Yes,No
CUST01103,20,73.54,1447.89,One year,Credit card,Fiber optic,No,Yes,2,1,Yes,No,No
CUST01104,35,57.17,1949.0,Month-to-month,Bank transfer,No,No internet service,No internet service,2,1,Yes,No,Yes
CUST01105,34,94.85,3074.65,Two year,Mailed check,DSL,Yes,Yes,3,1,Yes,Yes,No
CUST01106,31,50.77,1609.55,Month-to-month,Bank transfer,No,No internet service,No internet service,1,0,No,Yes,No
CUST01107,19,64.18,1186.92,Month-to-month,Bank transfer,DSL,No,No,2,0,No,Yes,Yes
CUST01108,68,89.74,6167.4,Two year,Electronic check,Fiber optic,Yes,No,2,1,Yes,Yes,No
CUST01109,24,46.75,1168.74,Month-to-month,Electronic check,DSL,Yes,No,1,0,No,No,Yes
CUST01110,39,47.73,1945.28,One year,Electronic check,No,No internet service,No internet service,1,0,No,No,Yes
CUST01111,54,75.71,3885.73,Month-to-month,Mailed check,DSL,No,No,3,1,No,No,No
CUST01112,39,112.33,4300.73,One year,Credit card,Fiber optic,No,Yes,2,0,Yes,No,Yes
CUST01113,17,68.66,1206.6,Month-to-month,Electronic check,DSL,No,Yes,2,0,Yes,No,Yes
CUST01114,19,83.03,1583.32,Month-to-month,Mailed check,DSL,No,No,1,0,Yes,Yes,Yes
CUST01115,48,64.58,3195.16,Two year,Credit card,No,No internet service,No internet service,3,0,No,No,No
CUST01116,35,59.36,2151.01,Two year,Credit card,DSL,No,No,2,0,Yes,No,No
CUST01117,32,91.71,2917.88,One year,Bank transfer,DSL,Yes,No,3,0,No,No,No
CUST01118,47,150.0,6950.58,Two year,Electronic check,DSL,No,Yes,4,1,Yes,Yes,No
CUST01119,47,120.28,5627.97,One year,Electronic check,Fiber optic,No,No,4,0,Yes,No,No
CUST01120,64,96.71,6284.01,One year,Electronic check,Fiber optic,No,Yes,3,0,No,No,No
CUST01121,46,46.16,2095.15,One year,Electronic check,DSL,No,No,1,1,Yes,No,Yes
CUST01122,35,87.07,3131.25,One year,Electronic check,DSL,Yes,No,3,1,Yes,Yes,No
CUST01123,17,71.16,1258.59,One year,Mailed check,Fiber optic,No,No,1,1,No,No,Yes
CUST01124,42,89.87,3692.37,Two year,Electronic check,Fiber optic,No,No,3,1,No,No,No
CUST01125,29,43.9,1332.3,Two year,Electronic check,No,No internet service,No internet service,1,0,No,No,No
CUST01126,70,59.11,4188.48,Two year,Electronic check,No,No internet service,No internet service,2,0,No,No,No
CUST01127,17,96.12,1695.83,One year,Bank transfer,Fiber optic,Yes,No,1,0,No,Yes,No
CUST01128,14,115.38,1551.34,Two year,Bank transfer,Fiber optic,No,Yes,3,0,No,Yes,No
CUST01129,24,54.82,1282.99,Month-to-month,Mailed check,Fiber optic,No,No,1,0,Yes,No,Yes
CUST01130,57,103.47,5792.23,One year,Electronic check,No,No internet service,No internet service,2,0,Yes,No,No
CUST01131,50,104.2,5107.27,Two year,Mailed check,Fiber optic,No,No,3,0,Yes,Yes,No
CUST01132,57,42.2,2326.47,Two year,Electronic check,No,No internet service,No internet service,2,0,Yes,No,No
CUST01133,61,56.32,3562.02,One year,Electronic check,Fiber optic,No,Yes,1,0,No,No,Yes
CUST01134,39,95.79,3705.41,One year,Credit card,Fiber optic,No,No,2,0,No,Yes,No
CUST01135,55,75.46,4342.51,Two year,Credit card,Fiber optic,No,Yes,1,0,No,No,No
CUST01136,36,150.0,5445.08,One year,Bank transfer,Fiber optic,No,No,2,0,Yes,No,Yes
CUST01137,37,106.76,3807.28,One year,Credit card,DSL,Yes,Yes,4,1,No,No,No
CUST01138,14,41.4,582.26,Two year,Bank transfer,No,No internet service,No internet service,2,0,Yes,No,No
CUST01139,27,98.58,2793.02,Two year,Electronic check,No,No internet service,No internet service,1,0,No,No,No
CUST01140,31,110.23,3439.4,One year,Credit card,No,No internet service,No internet service,1,0,No,Yes,No
CUST01141,44,104.63,4374.39,Two year,Electronic check,Fiber optic,Yes,No,4,1,Yes,No,No
CUST01142,68,92.79,6582.98,Two year,Bank transfer,DSL,Yes,No,1,0,Yes,Yes,No
CUST01143,48,67.3,3144.76,One year,Electronic check,DSL,Yes,No,2,0,Yes,No,No
CUST01144,57,96.6,5610.01,One year,Mailed check,Fiber optic,No,No,2,0,No,Yes,No
CUST01145,22,103.24,2274.71,One year,Bank transfer,No,No internet service,No internet service,3,0,No,No,No
CUST01146,4,91.15,358.24,One year,Mailed check,Fiber optic,No,Yes,3,1,No,No,Yes
CUST01147,72,43.13,3037.86,Month-to-month,Electronic check,DSL,No,Yes,1,1,Yes,No,No
CUST01148,46,55.53,2663.9,Two year,Electronic check,No,No internet service,No internet service,2,0,Yes,Yes,No
CUST01149,59,44.76,2749.62,Two year,Electronic check,No,No internet service,No internet service,2,1,No,No,No
CUST01150,34,56.42,1920.8,One year,Credit card,Fiber optic,No,Yes,1,1,No,No,No
CUST01151,11,116.87,1254.52,Month-to-month,Bank transfer,Fiber optic,No,No,1,0,Yes,No,No
CUST01152,31,36.51,1086.8,Month-to-month,Mailed check,No,No internet service,No internet service,2,1,Yes,Yes,No
CUST01153,11,65.66,697.46,One year,Electronic check,Fiber optic,No,No,1,0,No,No,No
CUST01154,56,106.99,6004.77,Two year,Credit card,No,No internet service,No internet service,3,0,Yes,No,No
CUST01155,38,53.81,2005.49,Two year,Electronic check,DSL,No,No,1,0,Yes,Yes,No
CUST01156,21,71.06,1423.92,Two year,Electronic check,Fiber optic,No,Yes,1,1,Yes,No,Yes
CUST01157,10,50.15,499.25,One year,Mailed check,Fiber optic,No,No,1,0,Yes,No,No
CUST01158,26,37.45,997.67,One year,Credit card,No,No internet service,No internet service,1,1,No,No,No
CUST01159,8,37.75,313.83,Month-to-month,Electronic check,No,No internet service,No internet service,2,1,No,No,Yes
CUST01160,8,63.46,512.01,Month-to-month,Electronic check,No,No internet service,No internet service,1,0,No,No,Yes
CUST01161,60,86.53,5307.73,Two year,Mailed check,Fiber optic,Yes,No,2,1,Yes,No,No
CUST01162,72,97.45,6921.03,Month-to-month,Electronic check,No,No internet service,No internet service,4,0,Yes,No,No
CUST01163,34,110.86,3767.82,One year,Mailed check,Fiber optic,No,No,3,0,Yes,No,Yes
CUST01164,16,70.36,1151.61,Month-to-month,Mailed check,Fiber optic,No,No,1,0,Yes,No,No
CUST01165,13,90.35,1201.29,Two year,Mailed check,DSL,Yes,Yes,3,0,No,No,No
CUST01166,22,40.24,878.6,Two year,Electronic check,No,No internet service,No internet service,1,1,Yes,Yes,No
CUST01167,27,93.34,2531.18,Month-to-month,Electronic check,No,No internet service,No internet service,2,1,Yes,No,Yes
CUST01168,64,53.54,3571.8,One year,Credit card,DSL,No,No,2,0,Yes,No,No
CUST01169,2,40.66,82.39,Month-to-month,Credit card,DSL,No,No,1,0,Yes,Yes,Yes
CUST01170,26,87.21,2299.79,One year,Electronic check,No,No internet service,No internet service,3,0,Yes,Yes,No
CUST01171,69,103.8,7366.05,One year,Electronic check,Fiber optic,Yes,No,1,0,Yes,No,Yes
CUST01172,30,59.92,1728.43,One year,Electronic check,No,No internet service,No internet service,2,1,No,No,No
CUST01173,8,83.16,666.8,Month-to-month,Bank transfer,DSL,Yes,Yes,1,0,Yes,No,Yes
CUST01174,38,92.67,3683.25,Month-to-month,Bank transfer,DSL,No,Yes,3,0,Yes,No,No
CUST01175,61,107.71,6479.42,Month-to-month,Mailed check,Fiber optic,No,Yes,3,0,No,Yes,No
CUST01176,65,59.71,3801.56,One year,Bank transfer,DSL,Yes,No,1,0,No,No,No
CUST01177,67,107.62,7283.52,Two year,Bank transfer,DSL,No,Yes,2,1,No,No,No
CUST01178,46,148.44,6637.81,Two year,Credit card,DSL,No,No,2,0,No,No,Yes
CUST01179,72,55.52,4019.8,Two year,Electronic check,DSL,No,Yes,2,1,Yes,Yes,No
CUST01180,43,81.05,3365.14,Two year,Electronic check,DSL,No,No,2,0,Yes,No,Yes
CUST01181,59,53.33,3171.58,One year,Electronic check,No,No internet service,No internet service,2,1,Yes,Yes,Yes
CUST01182,46,56.57,2628.86,Two year,Credit card,DSL,Yes,Yes,1,0,No,No,No
CUST01183,72,108.49,7747.54,One year,Bank transfer,Fiber optic,No,Yes,2,0,No,No,No
CUST01184,35,40.43,1398.46,One year,Mailed check,No,No internet service,No internet service,2,1,Yes,No,Yes
CUST01185,39,99.43,3779.06,Two year,Electronic check,Fiber optic,Yes,Yes,2,0,Yes,Yes,No
CUST01186,51,88.95,4459.75,One year,Electronic check,Fiber optic,No,No,3,1,No,No,No
CUST01187,4,68.53,274.07,One year,Electronic check,Fiber optic,Yes,No,1,0,Yes,No,Yes
CUST01188,51,44.38,2206.27,Month-to-month,Mailed check,No,No internet service,No internet service,1,0,No,No,No
CUST01189,5,31.69,162.93,Month-to-month,Electronic check,No,No internet service,No internet service,1,0,No,No,Yes
CUST01190,55,70.35,3950.13,One year,Electronic check,Fiber optic,No,Yes,1,0,No,No,Yes
CUST01191,20,18.0,351.7,One year,Bank transfer,No,No internet service,No internet service,1,0,No,No,Yes
CUST01192,24,131.58,3030.79,Month-to-month,Electronic check,Fiber optic,No,No,4,0,No,No,Yes
CUST01193,36,85.91,2938.18,One year,Mailed check,DSL,No,Yes,1,0,Yes,No,No
CUST01194,34,47.24,1621.69,One year,Electronic check,No,No internet service,No internet service,2,0,No,Yes,No
CUST01195,54,71.71,3760.57,One year,Credit card,Fiber optic,No,No,1,0,No,No,No
CUST01196,34,63.43,2051.5,One year,Mailed check,No,No internet service,No internet service,2,1,Yes,No,No
CUST01197,17,115.6,1937.51,Two year,Credit card,DSL,No,No,4,1,Yes,Yes,No
CUST01198,5,75.09,392.8,Month-to-month,Mailed check,Fiber optic,Yes,No,1,1,Yes,No,No
CUST01199,18,86.88,1593.54,Month-to-month,Credit card,No,No internet service,No internet service,3,0,Yes,No,No
CUST01200,55,95.28,5427.88,One year,Credit card,DSL,No,Yes,4,0,No,No,Yes
CUST01201,53,47.0,2402.5,Two year,Mailed check,No,No internet service,No internet service,2,1,No,No,No
CUST01202,50,42.67,2042.46,Two year,Credit card,No,No internet service,No internet service,1,0,Yes,Yes,No
CUST01203,72,56.67,3880.93,Two year,Electronic check,No,No internet service,No internet service,2,0,Yes,No,No
CUST01204,45,127.96,6020.58,One year,Mailed check,Fiber optic,Yes,Yes,3,0,No,Yes,No
CUST01205,13,97.48,1241.92,One year,Electronic check,Fiber optic,No,No,1,0,Yes,No,No
CUST01206,16,79.49,1266.69,Month-to-month,Mailed check,No,No internet service,No internet service,2,1,Yes,Yes,Yes
CUST01207,13,22.98,295.59,Two year,Bank transfer,No,No internet service,No internet service,1,0,No,Yes,No
CUST01208,20,150.0,3069.14,Two year,Bank transfer,Fiber optic,No,Yes,1,0,Yes,No,No
CUST01209,66,68.45,4431.85,Month-to-month,Electronic check,No,No internet service,No internet service,3,0,Yes,No,Yes
CUST01210,47,84.68,3994.07,Two year,Mailed check,Fiber optic,No,No,2,1,Yes,No,No
CUST01211,19,25.31,504.72,Month-to-month,Electronic check,No,No internet service,No internet service,1,0,Yes,No,No
CUST01212,45,64.08,2867.47,Two year,Bank transfer,DSL,Yes,Yes,2,0,No,Yes,No
CUST01213,37,123.75,4602.23,Two year,Electronic check,DSL,Yes,No,1,0,Yes,Yes,No
CUST01214,54,67.49,3645.38,Two year,Credit card,Fiber optic,No,No,1,1,Yes,No,No
CUST01215,6,102.88,636.0,Month-to-month,Electronic check,Fiber optic,Yes,No,2,0,No,Yes,Yes
CUST01216,14,61.65,842.98,Month-to-month,Electronic check,No,No internet service,No internet service,2,0,No,No,Yes
CUST01217,4,35.07,135.66,One year,Credit card,DSL,No,No,1,0,Yes,No,No
CUST01218,55,39.21,2211.35,Two year,Mailed check,No,No internet service,No internet service,1,0,Yes,No,No
CUST01219,34,106.99,3606.96,One year,Electronic check,Fiber optic,Yes,No,2,0,No,No,No
CUST01220,27,90.76,2551.9,Month-to-month,Mailed check,Fiber optic,No,Yes,3,0,Yes,No,No
CUST01221,7,93.65,665.0,Month-to-month,Electronic check,DSL,Yes,No,3,1,Yes,No,No
CUST01222,3,71.22,215.03,Two year,Credit card,Fiber optic,No,No,1,0,No,Yes,Yes
CUST01223,47,120.05,5399.99,Two year,Mailed check,DSL,Yes,No,2,0,No,Yes,No
CUST01224,2,103.15,211.05,Month-to-month,Electronic check,DSL,No,No,3,1,No,No,Yes
CUST01225,25,82.02,2088.65,One year,Mailed check,Fiber optic,No,No,2,0,No,No,Yes
CUST01226,60,131.34,7990.78,Two year,Electronic check,DSL,Yes,No,3,0,No,No,No
CUST01227,24,70.89,1661.87,One year,Bank transfer,DSL,No,No,3,0,Yes,No,No
CUST01228,15,22.57,353.67,Month-to-month,Credit card,No,No internet service,No internet service,1,0,No,Yes,Yes
CUST01229,14,28.89,397.25,One year,Credit card,DSL,No,No,1,1,Yes,No,No
CUST01230,54,71.29,3715.78,Two year,Electronic check,Fiber optic,No,Yes,1,0,Yes,No,No
CUST01231,6,57.27,360.36,One year,Electronic check,DSL,No,Yes,1,1,No,Yes,Yes
CUST01232,18,109.42,2018.06,Two year,Electronic check,Fiber optic,No,No,3,0,No,No,No
CUST01233,20,115.86,2297.45,One year,Bank transfer,Fiber optic,Yes,No,3,0,Yes,Yes,No
CUST01234,62,52.18,3376.19,Month-to-month,Mailed check,DSL,No,No,1,0,No,No,Yes
CUST01235,40,70.04,2687.05,Two year,Mailed check,No,No internet service,No internet service,2,0,Yes,No,No
CUST01236,39,83.51,3122.6,Two year,Credit card,No,No internet service,No internet service,2,0,Yes,No,No
CUST01237,52,46.33,2453.12,Two year,Electronic check,DSL,No,No,1,1,Yes,No,No
CUST01238,32,68.57,2123.58,One year,Electronic check,No,No internet service,No internet service,2,0,No,No,No
CUST01239,27,89.08,2505.49,One year,Electronic check,DSL,No,Yes,3,1,No,No,Yes
CUST01240,52,121.09,6510.99,One year,Electronic check,DSL,Yes,No,1,0,Yes,No,No
CUST01241,63,54.36,3358.37,Two year,Electronic check,DSL,No,Yes,1,1,No,No,No
CUST01242,63,74.5,4876.0,Two year,Mailed check,Fiber optic,No,Yes,1,1,Yes,No,No
CUST01243,17,88.42,1434.43,One year,Electronic check,Fiber optic,No,Yes,1,1,No,Yes,Yes
CUST01244,49,87.02,4284.72,Two year,Electronic check,Fiber optic,No,No,1,1,Yes,No,Yes
CUST01245,23,54.34,1304.26,Month-to-month,Bank transfer,No,No internet service,No internet service,2,1,Yes,Yes,No
CUST01246,72,87.5,6523.89,Month-to-month,Electronic check,Fiber optic,No,No,2,0,No,Yes,Yes
CUST01247,13,95.97,1229.65,One year,Bank transfer,Fiber optic,No,No,3,0,Yes,No,Yes
CUST01248,23,150.0,3340.59,One year,Electronic check,Fiber optic,No,Yes,1,0,Yes,No,No
CUST01249,57,21.62,1196.67,Two year,Mailed check,No,No internet service,No internet service,1,1,No,Yes,No
CUST01250,62,82.9,5147.26,Two year,Credit card,DSL,No,No,3,0,No,No,No
CUST01251,54,90.96,4959.37,Two year,Electronic check,Fiber optic,No,No,3,1,Yes,No,No
CUST01252,20,61.03,1163.58,One year,Mailed check,Fiber optic,No,No,1,0,Yes,No,No
CUST01253,52,56.87,2931.68,One year,Credit card,Fiber optic,No,Yes,1,0,Yes,Yes,No
CUST01254,23,118.63,2818.64,Two year,Mailed check,Fiber optic,No,Yes,3,0,Yes,No,No
CUST01255,35,125.76,4377.1,One year,Electronic check,Fiber optic,Yes,No,1,0,Yes,No,No
CUST01256,67,75.4,4884.67,One year,Mailed check,Fiber optic,No,No,1,0,No,No,No
CUST01257,34,90.05,3200.96,One year,Bank transfer,Fiber optic,No,No,2,0,No,Yes,Yes
CUST01258,33,89.58,2887.05,Two year,Credit card,Fiber optic,Yes,Yes,1,0,Yes,Yes,No
CUST01259,46,51.61,2444.91,Two year,Electronic check,DSL,No,Yes,1,0,Yes,No,Yes
CUST01260,45,65.95,2876.88,Month-to-month,Electronic check,Fiber optic,No,No,2,0,Yes,No,Yes
CUST01261,19,86.21,1625.41,Two year,Electronic check,Fiber optic,No,No,3,0,Yes,Yes,No
CUST01262,15,110.8,1660.41,Month-to-month,Electronic check,Fiber optic,Yes,No,3,1,No,Yes,No
CUST01263,66,68.15,4498.19,Month-to-month,Electronic check,No,No internet service,No internet service,4,0,Yes,No,Yes
CUST01264,39,112.05,4377.15,Two year,Electronic check,Fiber optic,Yes,No,1,0,Yes,Yes,No
CUST01265,18,55.56,972.57,Two year,Electronic check,DSL,No,Yes,1,0,No,No,Yes
CUST01266,70,139.31,9767.22,Two year,Electronic check,Fiber optic,Yes,No,3,0,Yes,Yes,No
CUST01267,59,118.85,6999.33,Two year,Credit card,No,No internet service,No internet service,2,0,No,Yes,No
CUST01268,32,100.12,3110.52,Two year,Electronic check,No,No internet service,No internet service,1,0,Yes,No,No
CUST01269,21,83.84,1846.59,Two year,Electronic check,Fiber optic,No,Yes,1,0,No,No,Yes
CUST01270,40,43.83,1817.29,Two year,Electronic check,DSL,No,No,1,0,No,No,No
CUST01271,27,55.89,1567.52,One year,Credit card,Fiber optic,No,No,2,0,No,No,No
CUST01272,2,121.37,247.24,Two year,Bank transfer,Fiber optic,Yes,No,1,1,No,No,Yes
CUST01273,39,89.7,3379.32,Two year,Bank transfer,No,No internet service,No internet service,4,1,Yes,No,Yes
CUST01274,56,126.32,7122.09,One year,Electronic check,Fiber optic,No,No,1,0,Yes,Yes,No
CUST01275,13,89.53,1201.3,Two year,Credit card,Fiber optic,No,No,4,0,No,No,Yes
CUST01276,56,89.19,4764.26,Two year,Mailed check,Fiber optic,Yes,No,3,0,No,No,No
CUST01277,66,97.63,6440.9,One year,Electronic check,Fiber optic,No,Yes,2,0,Yes,No,No
